PersonType,Age,CityState,Injury,SafetyDevice,Date,Time,County,Location,Troop
ADULT,57,"KANSAS CITY, MO",MODERATE,YES,2024-03-11,3:30PM,PLATTE,I29 SOUTH OF 64TH STREET,A
ADULT,28,"WOODSTOCK, IL",NO INJURY,YES,2024-03-11,3:30PM,PLATTE,I29 SOUTH OF 64TH STREET,A
ADULT,37,"KANSAS CITY, MO",FATAL,YES,2024-03-11,2:45PM,BATES,NORTHBOUND I49 NORTH OF THE 133 MM,A
ADULT,39,"CRESTON, IA",NO INJURY,YES,2024-03-11,2:45PM,BATES,NORTHBOUND I49 NORTH OF THE 133 MM,A
ADULT,49,"ARLINGTON, TX",NO INJURY,YES,2024-03-11,2:05PM,LAFAYETTE,EASTBOUND I70 AT THE 37 MILE MARKER,A
ADULT,49,"ST LOUIS, MO",MODERATE,YES,2024-03-11,2:05PM,LAFAYETTE,EASTBOUND I70 AT THE 37 MILE MARKER,A
ADULT,44,"EXCELSIOR SPRINGS, MO",MINOR,YES,2024-03-11,12:29PM,CLAY,NORTHBOUND US 69 SOUTH OF RHODUS RD,A
ADULT,44,"EXCELSIOR SPRINGS, MO",NO INJURY,YES,2024-03-11,12:29PM,CLAY,NORTHBOUND US 69 SOUTH OF RHODUS RD,A
ADULT,61,"INDEPENDENCE, MO",MINOR,YES,2024-03-11,12:29PM,CLAY,NORTHBOUND US 69 SOUTH OF RHODUS RD,A
ADULT,28,"KINGSVILLE, MO",SERIOUS,NO,2024-03-10,10:07PM,JOHNSON,1351 SW 200TH ROAD,A
ADULT,29,"KINGSVILLE, MO",SERIOUS,NO,2024-03-10,10:07PM,JOHNSON,1351 SW 200TH ROAD,A
ADULT,72,"JOPLIN, MO",NO INJURY,YES,2024-03-09,11:40AM,CASS,MO 291 NORTH OF MO58,A
ADULT,42,"PECULIAR, MO",NO INJURY,YES,2024-03-09,11:40AM,CASS,MO 291 NORTH OF MO58,A
ADULT,27,INDEPENDENCE. MO,NO INJURY,YES,2024-03-09,11:40AM,CASS,MO 291 NORTH OF MO58,A
ADULT,27,"KANSAS CITY, MO",MODERATE,YES,2024-03-09,11:40AM,CASS,MO 291 NORTH OF MO58,A
ADULT,57,"HARRISONVILLE, MO",MINOR,UNKNOWN,2024-03-08,4:43PM,CASS,227TH ROAD EAST OF MO 7,A
ADULT,76,"BOLIVAR, MO",MINOR,YES,2024-03-08,2:47PM,JACKSON,EB 70 UNDER WOODS CHAPEL OVERPASS,A
ADULT,36,"BOLIVAR, MO",MODERATE,NO,2024-03-08,2:47PM,JACKSON,EB 70 UNDER WOODS CHAPEL OVERPASS,A
ADULT,30,"BOLIVAR, MO",NO INJURY,YES,2024-03-08,2:47PM,JACKSON,EB 70 UNDER WOODS CHAPEL OVERPASS,A
ADULT,70,"CORDER, MO",MINOR,YES,2024-03-08,9:12AM,LAFAYETTE,HWY T EAST OF EASTWOOD AVE,A
ADULT,21,"HIGGINSVILLE, MO",MINOR,YES,2024-03-08,9:12AM,LAFAYETTE,HWY T EAST OF EASTWOOD AVE,A
ADULT,44,"WELLINGTON, MO",MINOR,YES,2024-03-08,5:00AM,LAFAYETTE,11390 HWY 131,A
ADULT,59,"SMITHTON, MO",MINOR,YES,2024-03-07,4:58PM,PETTIS,EB US 50 AT RT TT,A
ADULT,18,"SMITHTON, MO",NO INJURY,YES,2024-03-07,4:58PM,PETTIS,EB US 50 AT RT TT,A
ADULT,20,"KINGSVILLE, MO",MINOR,YES,2024-03-07,4:40PM,JACKSON,HWY F AND E ZUMWALT RD,A
JUVENILE,14,"LONE JACK, MO",MINOR,YES,2024-03-07,4:40PM,JACKSON,HWY F AND E ZUMWALT RD,A
JUVENILE,17,"LONE JACK, MO",MINOR,YES,2024-03-07,4:40PM,JACKSON,HWY F AND E ZUMWALT RD,A
ADULT,33,"WARRENSBURG, MO",MINOR,YES,2024-03-06,5:52PM,JOHNSON,1705 MONTSERRAT PARK RD,A
ADULT,65,"WARRENSBURG, MO",FATAL,NO,2024-03-06,5:52PM,JOHNSON,1705 MONTSERRAT PARK RD,A
ADULT,54,"WARSAW, MO",MINOR,YES,2024-03-06,3:55PM,HENRY,MO-7 AT PRIVATE NE 171 RD,A
ADULT,39,"WARSAW, MO",NO INJURY,YES,2024-03-06,3:55PM,HENRY,MO-7 AT PRIVATE NE 171 RD,A
ADULT,31,"INDEPENDENCE, MO",SERIOUS,YES,2024-03-05,5:20PM,JACKSON,US40 AT E 36TH ST,A
ADULT,44,"KANSAS CITY, MO",MINOR,NO,2024-03-05,5:20PM,JACKSON,US40 AT E 36TH ST,A
ADULT,91,"WARRENSBURG, MO",FATAL,NO,2024-03-04,5:57PM,JOHNSON,WESTBOUND 50 EAST OF NE 121 ROAD,A
ADULT,18,"MARSHALL, MO",MODERATE,UNKNOWN,2024-03-03,1:15AM,SALINE,ROUTE O AT KNAPSACK DR,A
ADULT,48,"KNOB NOSTER, MO",MINOR,YES,2024-03-02,11:41PM,JOHNSON,MARR DRIVE NEAR NORTH MAGUIRE ST,A
ADULT,23,"STOVER, MO",SERIOUS,NO,2024-03-02,11:41PM,JOHNSON,MARR DRIVE NEAR NORTH MAGUIRE ST,A
ADULT,50,"OLATHE, KS",MODERATE,YES,2024-03-02,10:30PM,HENRY,ROUTE B NORTH OF NW 900,A
JUVENILE,16,"PLEASANT HILL, MO",SERIOUS,YES,2024-03-02,7:00PM,JOHNSON,SW 75TH ROAD EAST OF SW 1501 ROAD,A
JUVENILE,16,"KINGSVILLE, MO",MINOR,YES,2024-03-02,7:00PM,JOHNSON,SW 75TH ROAD EAST OF SW 1501 ROAD,A
JUVENILE,17,"GREENWOOD, MO",NO INJURY,YES,2024-03-02,7:00PM,JOHNSON,SW 75TH ROAD EAST OF SW 1501 ROAD,A
ADULT,44,"SHAWNEE, KANSAS",MINOR,NO,2024-03-02,4:40PM,CASS,ROUTE Y AND 233RD,A
ADULT,37,"KANSAS CITY, MO",MINOR,YES,2024-03-02,11:58AM,CLAY,I-29 SOUTH OF NORTH OAK TRKWY,A
ADULT,30,"KANSAS CITY, MO",NO INJURY,YES,2024-03-02,11:58AM,CLAY,I-29 SOUTH OF NORTH OAK TRKWY,A
ADULT,32,"WARRENSBURG, MO",MINOR,YES,2024-03-02,1:35AM,JOHNSON,SE 201 RD SOUTH OF ROUTE DD,A
ADULT,41,"KNOBNOSTER, MO",SERIOUS,NO,2024-03-01,5:54PM,LAFAYETTE,SB MO 23 JUST NORTH OF 15TH STREET,A
ADULT,22,"HAMILTON, MO",NO INJURY,YES,2024-03-01,4:39PM,CLAY,"I-35 NORTHBOUND, JUST NORTH OF MO-291",A
ADULT,46,"GLADSTONE, MO",MINOR,YES,2024-03-01,4:39PM,CLAY,"I-35 NORTHBOUND, JUST NORTH OF MO-291",A
ADULT,25,"HIGGINSVILLE, MO",MINOR,YES,2024-03-01,4:15PM,LAFAYETTE,M 13 AT JENNINGS ROAD,A
ADULT,40,"HIGGINSVILLE, MO",NO INJURY,YES,2024-03-01,4:15PM,LAFAYETTE,M 13 AT JENNINGS ROAD,A
ADULT,40,"HIGGINSVILLE, MO",MINOR,YES,2024-03-01,4:15PM,LAFAYETTE,M 13 AT JENNINGS ROAD,A
ADULT,71,"HIGGINSVILLE, MO",FATAL,YES,2024-03-01,4:15PM,LAFAYETTE,M 13 AT JENNINGS ROAD,A
ADULT,33,"OVERBROOK, KS",MINOR,UNKNOWN,2024-03-01,2:30PM,LAFAYETTE,SHELBY ROAD AT OSBORN ROAD,A
ADULT,65,"WARRENSBURG, MO",MINOR,YES,2024-03-01,11:20AM,JOHNSON,700 BLOCK NW US 50,A
JUVENILE,17,"HOLDEN, MO",NO INJURY,YES,2024-03-01,11:20AM,JOHNSON,700 BLOCK NW US 50,A
ADULT,68,"CLINTON, MO",MINOR,YES,2024-02-29,1:30PM,HENRY,SE 450 ROAD WEST OF MO-13,A
ADULT,23,"GRAND ISLAND, NE",MINOR,YES,2024-02-29,2:55AM,CLAY,SOUTHBOUND I-35 NORTH OF NE VIVION RD,A
ADULT,40,"NORTH KANSAS CITY, MO",NO INJURY,YES,2024-02-29,2:55AM,CLAY,SOUTHBOUND I-35 NORTH OF NE VIVION RD,A
ADULT,24,"KANSAS CITY, MO",MINOR,NO,2024-02-28,2:18PM,PLATTE,I_29 SOUTHBOUND JUST SOUTH OF THE 4.8 MILE MARKER,A
ADULT,89,"PLATTE CITY, MO",NO INJURY,YES,2024-02-28,2:18PM,PLATTE,I_29 SOUTHBOUND JUST SOUTH OF THE 4.8 MILE MARKER,A
ADULT,24,"KANSAS CITY, MO",MINOR,YES,2024-02-28,2:18PM,PLATTE,I_29 SOUTHBOUND JUST SOUTH OF THE 4.8 MILE MARKER,A
ADULT,69,"SHELBINA, MO",NO INJURY,YES,2024-02-28,9:45AM,JOHNSON,US-50 EAST OF MO-131,A
ADULT,47,"PAOLA, KS",MINOR,YES,2024-02-28,9:45AM,JOHNSON,US-50 EAST OF MO-131,A
ADULT,45,"BELTON,MO",MINOR,YES,2024-02-28,8:50AM,PLATTE,I-435 NB AT THE 36 MM,A
ADULT,66,EXCELSIOR SPRINGS,MINOR,YES,2024-02-27,12:23PM,CLAY,US-69 NB AT CAMERON ROAD,A
ADULT,21,"COLLINS, MO",NO INJURY,NO,2024-02-27,12:23PM,CLAY,US-69 NB AT CAMERON ROAD,A
ADULT,22,"COLLINS, MO",MINOR,NO,2024-02-27,12:23PM,CLAY,US-69 NB AT CAMERON ROAD,A
ADULT,40,"CONCORDIA, MO",MODERATE,YES,2024-02-26,2:38PM,JOHNSON,HWY 23 NORTH OF NE 500 RD,A
ADULT,47,"ST JOSEPH, MO",MODERATE,YES,2024-02-26,2:38PM,JOHNSON,HWY 23 NORTH OF NE 500 RD,A
ADULT,25,"WARRENSBURG, MO",MINOR,YES,2024-02-25,7:05PM,JOHNSON,US 50 WEST OF NE 501 ROAD,A
ADULT,47,"GRAIN VALLEY, MO",MINOR,YES,2024-02-25,7:05PM,JOHNSON,US 50 WEST OF NE 501 ROAD,A
ADULT,32,"BELTON, MO",SERIOUS,UNKNOWN,2024-02-25,6:25PM,CASS,"E 231ST STREET EAST OF WHEELER RD, HARRISONVILLE, MO",A
ADULT,52,"EDWARDS, MO",MODERATE,YES,2024-02-25,9:00AM,BENTON,ROUTE M SOUTH OF MCKENNA VILLA RD,A
JUVENILE,17,"WAVERLY, MO",MINOR,YES,2024-02-24,11:55PM,SALINE,US 65 NORTHBOUND JUST NORTH OF JASMINE,A
JUVENILE,17,"PLEASANT HILL, MO",SERIOUS,NO,2024-02-24,11:25PM,CASS,ROUTE VV EAST OF GRAHAM RD,A
ADULT,51,"PLEASANT HILL, MO",MODERATE,YES,2024-02-24,11:25PM,CASS,ROUTE VV EAST OF GRAHAM RD,A
ADULT,39,"PLEASANT HILL, MO",SERIOUS,YES,2024-02-24,11:25PM,CASS,ROUTE VV EAST OF GRAHAM RD,A
JUVENILE,17,"PLEASANT HILL, MO",MINOR,NO,2024-02-24,11:25PM,CASS,ROUTE VV EAST OF GRAHAM RD,A
ADULT,23,"POLO, MO",SERIOUS,YES,2024-02-23,3:58PM,CLAY,WESTBOUND MO 210 EAST OF ROUTE N,A
ADULT,18,"BLUE SPRINGS, MO",MINOR,UNKNOWN,2024-02-23,12:30PM,LAFAYETTE,NORTHBOUND HWY Z SOUTH OF MOUNTAIN VIEW RD,A
ADULT,40,"HOLT, MO",MINOR,YES,2024-02-22,4:38PM,CLAY,NORTHBOUND ROUTE A SOUTH OF NE 112TH ST,A
ADULT,62,"ORRICK, MO",MINOR,NO,2024-02-22,3:02PM,RAY,35341 HWY Z,A
ADULT,74,"SMITHVILLE, MO",NO INJURY,YES,2024-02-22,11:00AM,CLAY,MO 92 WEST OF HORNBECK RD,A
ADULT,52,"SMITHVILLE, MO",MINOR,YES,2024-02-22,11:00AM,CLAY,MO 92 WEST OF HORNBECK RD,A
ADULT,50,KEARNEY/MO,MODERATE,YES,2024-02-21,6:00PM,CLAY,I-35 SOUTHBOUND AT MILE MARKER 10,A
ADULT,45,KANSAS CITY/MO,NO INJURY,YES,2024-02-21,6:00PM,CLAY,I-35 SOUTHBOUND AT MILE MARKER 10,A
ADULT,46,"BUTLER, MO",MINOR,YES,2024-02-21,6:31AM,BATES,M 52 AT COUNTY ROAD SE 1426,A
ADULT,51,"SLATER, MO",SERIOUS,NO,2024-02-21,4:15AM,CARROLL,MO 41 AT US 24,A
ADULT,71,"WARRENSBURG, MO",MINOR,YES,2024-02-20,3:07PM,JOHNSON,SOUTHBOUND BUS 13 AT SE 190 ROAD,A
ADULT,23,"SHAWNEE, KS",NO INJURY,YES,2024-02-20,1:15PM,CASS,NORTHBOUND I-49 AT 147.6 MILE MARKER,A
ADULT,24,"TAMPA, FL",MINOR,YES,2024-02-20,1:15PM,CASS,NORTHBOUND I-49 AT 147.6 MILE MARKER,A
ADULT,39,"WARSAW, MO",SERIOUS,EXEMPT,2024-02-19,9:55PM,BENTON,US 65 ON OSAGE RIVER BRIDGE,A
ADULT,86,"CENTERVIEW, MO",NO INJURY,YES,2024-02-19,6:45PM,JACKSON,US 50 AT ROUTE F,A
ADULT,66,"WARRENSBURG, MO",MINOR,YES,2024-02-19,6:45PM,JACKSON,US 50 AT ROUTE F,A
ADULT,28,"UNION STAR, MO",NO INJURY,YES,2024-02-19,6:45PM,JACKSON,US 50 AT ROUTE F,A
JUVENILE,17,"RICHMOND, MO",MINOR,YES,2024-02-19,6:45PM,JACKSON,US 50 AT ROUTE F,A
ADULT,53,"BLUE SPRINGS, MO",SERIOUS,NO,2024-02-19,7:44AM,JACKSON,I-470 EB AT PRYOR ROAD,A
ADULT,18,"KANSAS CITY, MO",NO INJURY,YES,2024-02-17,7:58PM,CLAY,SOUTHBOUND I-35 AT I-435,A
JUVENILE,16,"KANSAS CITY, MO",MINOR,YES,2024-02-17,7:58PM,CLAY,SOUTHBOUND I-35 AT I-435,A
JUVENILE,17,"KANSAS CITY, MO",NO INJURY,YES,2024-02-17,7:58PM,CLAY,SOUTHBOUND I-35 AT I-435,A
ADULT,19,"KANSAS CITY, MO",MINOR,YES,2024-02-17,7:58PM,CLAY,SOUTHBOUND I-35 AT I-435,A
ADULT,18,"CLINTON, MO",MINOR,YES,2024-02-16,11:52AM,HENRY,S 13 AT THE GRAND RIVER BRIDGE,A
ADULT,35,"LOWRY CITY, MO",MINOR,NO,2024-02-16,11:45AM,HENRY,SOUTHBOUND MO 13 ON GRAND RIVER BRIDGE,A
ADULT,61,"SPRINGFIELD, MO",NO INJURY,YES,2024-02-16,11:04AM,JOHNSON,MO 131 AT NW 700TH RD,A
ADULT,18,"ODESSA, MO",MINOR,YES,2024-02-16,11:04AM,JOHNSON,MO 131 AT NW 700TH RD,A
ADULT,18,"HARRISONVILLE, MO",MINOR,YES,2024-02-16,10:27AM,CASS,MO 7 AT 219TH ST,A
JUVENILE,17,"RAYMORE, MO",MODERATE,YES,2024-02-16,10:23AM,CASS,NB I-49 AT THE 170 MILE MARK,A
ADULT,26,WARSAW MO,MINOR,NO,2024-02-16,10:10AM,BENTON,7 HWY SOUTH OF ROUTE PP,A
ADULT,36,"LEXINGTON, MO",NO INJURY,YES,2024-02-16,9:50AM,LAFAYETTE,HWY 131 AT GREENTON RD,A
ADULT,67,"WELLINGTON, MO",MINOR,YES,2024-02-16,9:50AM,LAFAYETTE,HWY 131 AT GREENTON RD,A
ADULT,35,KANSAS CITY MISSOURI,NO INJURY,YES,2024-02-15,6:06PM,CLAY,I-29 SB SOUTH OF NORTH OAK TRAFFIC WAY,A
ADULT,18,KANSAS CITY KANSAS,MODERATE,NO,2024-02-15,6:06PM,CLAY,I-29 SB SOUTH OF NORTH OAK TRAFFIC WAY,A
ADULT,53,KANSAS CITY MISSOURI,NO INJURY,YES,2024-02-15,6:06PM,CLAY,I-29 SB SOUTH OF NORTH OAK TRAFFIC WAY,A
JUVENILE,17,KANSAS CITY MISSOURI,MINOR,NO,2024-02-15,6:06PM,CLAY,I-29 SB SOUTH OF NORTH OAK TRAFFIC WAY,A
ADULT,47,"EXCELSIOR SPRINGS, MO",SERIOUS,UNKNOWN,2024-02-15,7:35AM,CLAY,I-35 SB 5.6MM,A
ADULT,58,"HAMILTON, MO",NO INJURY,YES,2024-02-15,7:35AM,CLAY,I-35 SB 5.6MM,A
ADULT,33,"KANSAS CITY, MO",NO INJURY,YES,2024-02-15,7:35AM,CLAY,I-35 SB 5.6MM,A
ADULT,43,"RUSHVILLE, MO",NO INJURY,YES,2024-02-15,7:35AM,CLAY,I-35 SB 5.6MM,A
ADULT,58,"SKIATOOK, OK",FATAL,NO,2024-02-15,5:55AM,JACKSON,25102 EAST US 24 HWY,A
ADULT,32,MEXICO,NO INJURY,YES,2024-02-13,10:02PM,LAFAYETTE,I-70 AT 45 MILE MARKER,A
ADULT,45,"FILLMORE, IL",FATAL,NO,2024-02-13,10:02PM,LAFAYETTE,I-70 AT 45 MILE MARKER,A
ADULT,31,"WINDSOR, MO",MINOR,YES,2024-02-13,9:24AM,JOHNSON,HWY 23 AT SE 971 ROAD,A
ADULT,20,"CLINTON, MO",MINOR,YES,2024-02-13,3:20AM,HENRY,"MO-52, WEST OF CALHOUN",A
ADULT,61,"BLAIRSTOWN, MO",MODERATE,NO,2024-02-12,6:10PM,HENRY,PRIVATE 350 AND PRIVATE 551,A
ADULT,66,"BLAIRSTOWNL, MO",MINOR,NO,2024-02-12,6:10PM,HENRY,PRIVATE 350 AND PRIVATE 551,A
ADULT,33,"KANSAS CITY, MO",NO INJURY,UNKNOWN,2024-02-12,1:30PM,CLAY,I-35NB RAMP TO MO 152,A
ADULT,26,"LIBERTY, MO",MINOR,YES,2024-02-12,1:30PM,CLAY,I-35NB RAMP TO MO 152,A
ADULT,28,"ROCKVILLE, MO",MINOR,NO,2024-02-12,6:40AM,BATES,RT B 1/2 W.O RT N,A
ADULT,27,"GLADSTONE, MO",FATAL,NO,2024-02-11,4:35AM,LAFAYETTE,I-70 WESTBOUND AT MILE MARKER 35.4,A
ADULT,52,"KANSAS CITY, MO",NO INJURY,YES,2024-02-10,10:35PM,CASS,I49 NB MM 162,A
ADULT,54,"OVERLAND PARK, KS",NO INJURY,YES,2024-02-10,10:35PM,CASS,I49 NB MM 162,A
ADULT,24,"OVERLAND PARK, KS",MINOR,YES,2024-02-10,10:35PM,CASS,I49 NB MM 162,A
ADULT,27,"HARRISONVILLE, MO",MINOR,YES,2024-02-10,10:35PM,CASS,I49 NB MM 162,A
ADULT,20,"LEE'S SUMMIT, MO",NO INJURY,YES,2024-02-10,10:30AM,LAFAYETTE,US-24 AT HOWE ROAD,A
ADULT,50,"RICHMOND, MO",MODERATE,YES,2024-02-10,10:30AM,LAFAYETTE,US-24 AT HOWE ROAD,A
JUVENILE,17,TREATED BY EMS ON SCENE,MINOR,YES,2024-02-10,6:20AM,PLATTE,NORTHBOUND I-29 NEAR THE 29.4 MILE MARKER,A
ADULT,66,"HOLDEN, MO",FATAL,NO,2024-02-09,10:37PM,JOHNSON,NW 475TH RD EAST OF US-50 HWY,A
ADULT,53,"KANSAS CITY, MO",FATAL,YES,2024-02-09,8:10PM,CLAY,I-435 NB AT THE 52 MM,A
JUVENILE,15,"COLUMBIA, MO",SERIOUS,YES,2024-02-09,8:10PM,CLAY,I-435 NB AT THE 52 MM,A
ADULT,40,"COLUMBIA,MO",MODERATE,YES,2024-02-09,8:10PM,CLAY,I-435 NB AT THE 52 MM,A
ADULT,83,"GRANDVIEW, MO",MODERATE,YES,2024-02-09,12:13PM,CASS,MO 2 AT S RAIL ROAD,A
ADULT,50,"GARDEN CITY, MO",SERIOUS,YES,2024-02-09,12:13PM,CASS,MO 2 AT S RAIL ROAD,A
ADULT,36,"INDIANAPOLIS, IN",MINOR,YES,2024-02-08,4:00PM,SALINE,I-70 WESTBOUND 63.6MM,A
ADULT,57,"OAK GROVE, MO",FATAL,NO,2024-02-07,6:40AM,JACKSON,RAMP FROM EASTBOUND I-70 TO MO 7,A
ADULT,56,"GRAIN VALLEY, MO",MINOR,YES,2024-02-06,11:00AM,HENRY,MO-7 2/10 MILE WEST OF SE 901ST RD,A
ADULT,36,"KANSAS CITY, MO",SERIOUS,NO,2024-02-06,9:32AM,JACKSON,EB US 24 WEST OF N HOLLY RD,A
ADULT,24,"BELTON, MO",NO INJURY,YES,2024-02-05,3:55PM,CASS,ROUTE Y AT E 187TH STREET,A
ADULT,34,"INDEPENDENCE, MO",MINOR,YES,2024-02-05,3:55PM,CASS,ROUTE Y AT E 187TH STREET,A
ADULT,35,"KANSAS CITY, MO",MINOR,YES,2024-02-05,3:55PM,CASS,ROUTE Y AT E 187TH STREET,A
ADULT,31,"GRANDVEIW, MO",MINOR,YES,2024-02-05,3:55PM,CASS,ROUTE Y AT E 187TH STREET,A
ADULT,39,"ODESSA, MO",NO INJURY,YES,2024-02-05,2:51PM,JACKSON,US 50 EASTBOUND AT HWY F,A
ADULT,47,"CAMERON, MO",MINOR,YES,2024-02-05,2:51PM,JACKSON,US 50 EASTBOUND AT HWY F,A
ADULT,68,"GARDEN CITY, MO",MINOR,YES,2024-02-04,7:13PM,CASS,"HWY A, NORTH OF PINE ST",A
ADULT,74,"GARDEN CITY, MO",NO INJURY,YES,2024-02-04,7:13PM,CASS,"HWY A, NORTH OF PINE ST",A
ADULT,39,"LEES SUMMIT, MO",MINOR,YES,2024-02-02,7:18PM,BATES,I-49 SOUTHBOUND AT 142.4MM,A
ADULT,87,"OSCEOLA, MO",MINOR,YES,2024-02-02,2:00PM,HENRY,MO 13 AT NW 354 PVT,A
ADULT,32,"CLINTON, MO",MINOR,YES,2024-02-02,2:00PM,HENRY,MO 13 AT NW 354 PVT,A
ADULT,38,"KANSAS CITY, MO",NO INJURY,YES,2024-02-02,12:10PM,CLAY,"MO-210, WEST OF I-435",A
ADULT,52,"ORANGE PARK, FLORIDA",NO INJURY,YES,2024-02-02,12:10PM,CLAY,"MO-210, WEST OF I-435",A
ADULT,47,"KANSAS CITY, MO",MINOR,YES,2024-02-02,12:10PM,CLAY,"MO-210, WEST OF I-435",A
ADULT,23,"CLINTON, MISSOURI",MINOR,YES,2024-02-02,6:20AM,HENRY,HWY 7 & NW 300,A
ADULT,30,"CLINTON, MISSOURI",NO INJURY,YES,2024-02-02,6:20AM,HENRY,HWY 7 & NW 300,A
ADULT,34,"BLUE SPRINGS, MO",MINOR,YES,2024-01-31,4:20PM,JACKSON,I-70 WB EXIT RAMP TO MO 7,A
ADULT,47,"BLUE SPRINGS, MO",NO INJURY,YES,2024-01-31,4:20PM,JACKSON,I-70 WB EXIT RAMP TO MO 7,A
ADULT,31,"INDEPENDENCE, MO",NO INJURY,YES,2024-01-31,8:49AM,CLAY,EASTBOUND MO 210 AT I-435,A
ADULT,52,"RIDGEWAY, MO",NO INJURY,YES,2024-01-31,8:49AM,CLAY,EASTBOUND MO 210 AT I-435,A
JUVENILE,10,"INDEPENDENCE, MO",MINOR,YES,2024-01-31,8:49AM,CLAY,EASTBOUND MO 210 AT I-435,A
ADULT,38,"INDEPENDENCE, MO",MINOR,YES,2024-01-30,5:10PM,LAFAYETTE,US 24 AT ARNOLD CEMETERY RD,A
ADULT,31,"LIBERTY, MO",MODERATE,UNKNOWN,2024-01-30,3:25PM,JACKSON,S BUCKNER TARSNEY RD AND E MURPHY SCHOOL RD,A
ADULT,20,"HIGGINSVILLE, MISSOURI",MINOR,YES,2024-01-30,11:30AM,LAFAYETTE,INTERSECTION OF HOUX ROAD AND WHEATLEY ROAD,A
ADULT,20,"HIGGINSVILLE, MISSOURI",NO INJURY,YES,2024-01-30,11:30AM,LAFAYETTE,INTERSECTION OF HOUX ROAD AND WHEATLEY ROAD,A
ADULT,45,"CARROLLTON, MO",MODERATE,YES,2024-01-29,7:48AM,CARROLL,US 24 EAST OF ROUTE V,A
ADULT,46,"MARSHALL, MO",MINOR,YES,2024-01-29,7:35AM,SALINE,HWY 20 AT ROUTE Z,A
ADULT,67,"SWEET SPRINGS, MO",MODERATE,YES,2024-01-29,6:20AM,SALINE,US 65 SOUTHBOUND .3 MILES SOUTH OF MOUNT OLIVE ROAD,A
ADULT,36,"HOLDEN, MO",MINOR,NO,2024-01-29,5:44AM,JOHNSON,WESTBOUND US 50 AT ROUTE Z,A
ADULT,41,"HOLDEN, MO",SERIOUS,NO,2024-01-29,5:44AM,JOHNSON,WESTBOUND US 50 AT ROUTE Z,A
ADULT,26,"TRIMBLE, MO",SERIOUS,YES,2024-01-28,6:00PM,CLAY,HWY 169 AT HWY 92,A
ADULT,63,"PLATTE CITY, MO",NO INJURY,YES,2024-01-28,6:00PM,CLAY,HWY 169 AT HWY 92,A
JUVENILE,17,"ODESSA, MO",MINOR,YES,2024-01-28,5:15PM,LAFAYETTE,ROUTE U AT ROUTE H,A
ADULT,54,"ODESSA, MO",NO INJURY,YES,2024-01-28,5:15PM,LAFAYETTE,ROUTE U AT ROUTE H,A
JUVENILE,17,"MARSHALL, MO",MODERATE,NO,2024-01-28,3:00PM,SALINE,EASTBOUND MOUNT OLIVE RD WEST OF MAGNOLIA AVE,A
ADULT,22,"KANSAS CITY, MO",NO INJURY,NO,2024-01-28,2:04PM,PLATTE,HWY 273 AT ROUTE P IN WESTON,A
ADULT,56,"WESTON, MO",MODERATE,YES,2024-01-28,2:04PM,PLATTE,HWY 273 AT ROUTE P IN WESTON,A
ADULT,62,"WESTON, MO",MINOR,YES,2024-01-28,2:04PM,PLATTE,HWY 273 AT ROUTE P IN WESTON,A
ADULT,22,PECULIAR/MO,MODERATE,UNKNOWN,2024-01-28,9:20AM,CASS,I-49 NORTHBOUND AT 172 MILE MARKER,A
ADULT,50,"BATES CITY, MO",SERIOUS,YES,2024-01-27,2:40PM,CASS,MO-7 AT COUNTY ROAD 227TH,A
JUVENILE,14,"WESTON, MO",SERIOUS,YES,2024-01-27,2:40PM,CASS,MO-7 AT COUNTY ROAD 227TH,A
ADULT,38,"WESTON, MO",SERIOUS,YES,2024-01-27,2:40PM,CASS,MO-7 AT COUNTY ROAD 227TH,A
ADULT,46,"WESTON, MO",MODERATE,YES,2024-01-27,2:40PM,CASS,MO-7 AT COUNTY ROAD 227TH,A
ADULT,62,"KINGSVILLE, MO",SERIOUS,YES,2024-01-27,2:40PM,CASS,MO-7 AT COUNTY ROAD 227TH,A
JUVENILE,9,RAYTOWN,MODERATE,YES,2024-01-27,2:40PM,CASS,MO-7 AT COUNTY ROAD 227TH,A
JUVENILE,9,"RAYTOWN, MO",FATAL,YES,2024-01-27,2:40PM,CASS,MO-7 AT COUNTY ROAD 227TH,A
JUVENILE,6,"RAYTOWN, MO",MODERATE,YES,2024-01-27,2:40PM,CASS,MO-7 AT COUNTY ROAD 227TH,A
ADULT,22,BELTON/MO,SERIOUS,NO,2024-01-27,6:30AM,CASS,MO 58 HIGHWAY AT E 195TH ST,A
ADULT,21,"KANSAS CITY, MO",NO INJURY,YES,2024-01-25,4:18PM,CLAY,SOUTHBOUND I-29 AT 3.3 MILE MARKER,A
ADULT,44,"KANSAS CITY, MO",MINOR,YES,2024-01-25,4:18PM,CLAY,SOUTHBOUND I-29 AT 3.3 MILE MARKER,A
ADULT,38,"KANSAS CITY, MO",MINOR,YES,2024-01-25,4:18PM,CLAY,SOUTHBOUND I-29 AT 3.3 MILE MARKER,A
ADULT,23,"MONTROSE, MO",MINOR,UNKNOWN,2024-01-25,12:50PM,HENRY,SOUTHBOUND MO 7 EAST OF URICH,A
JUVENILE,8,"CLINTON,MO",MINOR,YES,2024-01-25,12:50PM,HENRY,SOUTHBOUND MO 7 EAST OF URICH,A
ADULT,30,"CLINTON, MO",MINOR,YES,2024-01-25,12:50PM,HENRY,SOUTHBOUND MO 7 EAST OF URICH,A
