PersonType,Age,CityState,Injury,SafetyDevice,Date,Time,County,Location,Troop
ADULT,72,FESTUS MO,MINOR,YES,2024-03-25,6:21AM,ST. LOUIS,INTERSTATE 55 NORTHBOUND SOUTH OF BUTLER HILL RD,C
ADULT,36,"ST LOUIS, MO",MINOR,YES,2024-03-24,6:38PM,ST. CHARLES,MO-94 SOUTH OF SOLDIERS DR,C
ADULT,29,"UNION,MO",MODERATE,YES,2024-03-24,4:42PM,FRANKLIN,MO-47 SOUTH OF MYRICK MANOR,C
JUVENILE,10,"CEDAR HILL, MO",MINOR,YES,2024-03-24,2:32PM,FRANKLIN,EASTBOUND PROJECT RD WEST OF HARRY MAUPIN RD,C
ADULT,22,"LONDELL, MO",MINOR,NO,2024-03-24,2:32PM,FRANKLIN,EASTBOUND PROJECT RD WEST OF HARRY MAUPIN RD,C
ADULT,66,"CEDAR HILL, MO",SERIOUS,NO,2024-03-24,2:32PM,FRANKLIN,EASTBOUND PROJECT RD WEST OF HARRY MAUPIN RD,C
JUVENILE,10,"HOUSE SPRINGS, MO",MODERATE,YES,2024-03-24,2:32PM,FRANKLIN,EASTBOUND PROJECT RD WEST OF HARRY MAUPIN RD,C
ADULT,20,"DITTMER, MO",SERIOUS,NO,2024-03-24,2:32PM,FRANKLIN,EASTBOUND PROJECT RD WEST OF HARRY MAUPIN RD,C
ADULT,44,"CRYSTAL CITY, MO",MINOR,NO,2024-03-24,2:08PM,JEFFERSON,US-61 AT MO-231,C
ADULT,45,"CRYSTAL CITY, MO",NO INJURY,NO,2024-03-24,2:08PM,JEFFERSON,US-61 AT MO-231,C
ADULT,40,"OAK RIDGE, MO",NO INJURY,YES,2024-03-24,2:08PM,JEFFERSON,US-61 AT MO-231,C
ADULT,32,"ROBERTSVILLE, MO",MINOR,YES,2024-03-23,10:00AM,FRANKLIN,EASTBOUND MISSOURI 30 AT HOOTS HOLLOW ROAD,C
ADULT,54,"ROBERTSVILLE, MO",MINOR,YES,2024-03-23,10:00AM,FRANKLIN,EASTBOUND MISSOURI 30 AT HOOTS HOLLOW ROAD,C
ADULT,32,"LA SALLE, IL",MINOR,YES,2024-03-23,12:10AM,ST. LOUIS,EASTBOUND INTERSTATE 44 EAST OF ANTIRE ROAD,C
ADULT,39,"SPRINGFIELD, MO",MINOR,YES,2024-03-23,12:10AM,ST. LOUIS,EASTBOUND INTERSTATE 44 EAST OF ANTIRE ROAD,C
ADULT,30,"CADET, MO",NO INJURY,YES,2024-03-22,7:31PM,ST. FRANCOIS,US 67 AT BARNEY'S CROSSOVER,C
ADULT,59,"IRONTON, MO",MINOR,YES,2024-03-22,7:31PM,ST. FRANCOIS,US 67 AT BARNEY'S CROSSOVER,C
ADULT,30,"TROY, MO",NO INJURY,YES,2024-03-22,5:34PM,ST. CHARLES,SOUTHBOUND US-61 AT DIETRICH ROAD,C
JUVENILE,6,"TROY, MO",MODERATE,YES,2024-03-22,5:34PM,ST. CHARLES,SOUTHBOUND US-61 AT DIETRICH ROAD,C
JUVENILE,17,"TROY, MO",MINOR,NO,2024-03-22,5:34PM,ST. CHARLES,SOUTHBOUND US-61 AT DIETRICH ROAD,C
ADULT,33,"TROY, MO",NO INJURY,YES,2024-03-22,5:34PM,ST. CHARLES,SOUTHBOUND US-61 AT DIETRICH ROAD,C
ADULT,30,"FLORISSANT, MO",NO INJURY,YES,2024-03-22,2:49PM,ST. LOUIS,INTERSTATE 70 EASTBOUND EAST OF MO 141,C
ADULT,33,"ST LOUIS, MO",NO INJURY,YES,2024-03-22,2:49PM,ST. LOUIS,INTERSTATE 70 EASTBOUND EAST OF MO 141,C
ADULT,32,"ST LOUIS, MO",NO INJURY,YES,2024-03-22,2:49PM,ST. LOUIS,INTERSTATE 70 EASTBOUND EAST OF MO 141,C
ADULT,19,"ST LOUIS, MO",NO INJURY,YES,2024-03-22,2:49PM,ST. LOUIS,INTERSTATE 70 EASTBOUND EAST OF MO 141,C
ADULT,62,"FLORISSANT, MO",MINOR,YES,2024-03-22,2:49PM,ST. LOUIS,INTERSTATE 70 EASTBOUND EAST OF MO 141,C
ADULT,68,"FLORISSANT, MO",NO INJURY,YES,2024-03-22,2:49PM,ST. LOUIS,INTERSTATE 70 EASTBOUND EAST OF MO 141,C
ADULT,46,"ST LOUIS,MO",MODERATE,YES,2024-03-22,1:14PM,ST. LOUIS,I-55 SOUTHBOUND NORTH OF US-50,C
ADULT,60,"ST LOUIS, MO",MINOR,YES,2024-03-22,1:14PM,ST. LOUIS,I-55 SOUTHBOUND NORTH OF US-50,C
ADULT,26,ELSBERRY MO,MINOR,YES,2024-03-22,12:50PM,LINCOLN,ROUTE B EAST OF US-61,C
ADULT,49,ELSBERRY MO,MINOR,YES,2024-03-22,12:50PM,LINCOLN,ROUTE B EAST OF US-61,C
ADULT,33,WELDON SPRING MO,NO INJURY,YES,2024-03-22,12:50PM,LINCOLN,ROUTE B EAST OF US-61,C
ADULT,36,"SAINT LOUIS, MO",MODERATE,YES,2024-03-22,11:05AM,ST. LOUIS,RAMP FROM BAYLESS TO SOUTHBOUND I-55,C
ADULT,35,"SAINT LOUIS, MO",MODERATE,YES,2024-03-22,11:05AM,ST. LOUIS,RAMP FROM BAYLESS TO SOUTHBOUND I-55,C
ADULT,52,"BRIGHTON, IL",NO INJURY,YES,2024-03-22,11:05AM,ST. LOUIS,RAMP FROM BAYLESS TO SOUTHBOUND I-55,C
ADULT,54,"SAINT LOUIS, MO",NO INJURY,YES,2024-03-22,11:05AM,ST. LOUIS,RAMP FROM BAYLESS TO SOUTHBOUND I-55,C
ADULT,36,"ARNOLD, MO",NO INJURY,YES,2024-03-22,6:42AM,ST. LOUIS,"NORTHBOUND I-270, NORTH OF MO 30",C
ADULT,52,"FRENCH VILLAGE, MO",NO INJURY,YES,2024-03-22,6:42AM,ST. LOUIS,"NORTHBOUND I-270, NORTH OF MO 30",C
ADULT,30,"CADET, MO",NO INJURY,YES,2024-03-22,6:42AM,ST. LOUIS,"NORTHBOUND I-270, NORTH OF MO 30",C
ADULT,46,"IMPERIAL, MO",MINOR,YES,2024-03-22,6:42AM,ST. LOUIS,"NORTHBOUND I-270, NORTH OF MO 30",C
ADULT,20,"WENTZVILLE, MO",SERIOUS,YES,2024-03-21,4:40PM,ST. CHARLES,ROUTE T NORTH OF SCHNARRE ROAD,C
ADULT,58,"QUINCY, IL",NO INJURY,YES,2024-03-21,4:40PM,ST. CHARLES,ROUTE T NORTH OF SCHNARRE ROAD,C
ADULT,59,DESLOGE MO,NO INJURY,YES,2024-03-21,10:30AM,ST. FRANCOIS,NORTHBOUND US-67 NORTH OF ROUTE DD,C
ADULT,31,FREDERICKTOWN MO,SERIOUS,YES,2024-03-21,10:30AM,ST. FRANCOIS,NORTHBOUND US-67 NORTH OF ROUTE DD,C
ADULT,58,"MOSCOW MILLS, MO",MODERATE,YES,2024-03-21,9:08AM,ST. CHARLES,WESTBOUND I-64 RAMP TO WESTBUND I-70,C
ADULT,37,"HILLSBORO, MO",MODERATE,NO,2024-03-21,8:04AM,JEFFERSON,GLADE CHAPEL ROAD WEST OF HILLSBORO HOUSE SPRINGS ROAD,C
ADULT,23,"BALLWIN, MO",NO INJURY,YES,2024-03-21,8:00AM,ST. LOUIS,NORTHBOUND I-270 SOUTH OF I-64,C
ADULT,49,"FENTON, MO",MINOR,YES,2024-03-21,8:00AM,ST. LOUIS,NORTHBOUND I-270 SOUTH OF I-64,C
JUVENILE,17,SULLIVAN MO,NO INJURY,YES,2024-03-21,7:20AM,FRANKLIN,ROUTE H NEAR WHY NOT RD,C
ADULT,48,BOURBON MO,SERIOUS,YES,2024-03-21,7:20AM,FRANKLIN,ROUTE H NEAR WHY NOT RD,C
ADULT,67,BOURBON MO,SERIOUS,YES,2024-03-21,7:20AM,FRANKLIN,ROUTE H NEAR WHY NOT RD,C
ADULT,33,ST LOUIS MO,MODERATE,YES,2024-03-21,6:50AM,FRANKLIN,INTERSTATE 44 WESTBOUND AT THE 256.8 MILE MARKER,C
ADULT,43,FESTUS MO,NO INJURY,YES,2024-03-21,6:50AM,FRANKLIN,INTERSTATE 44 WESTBOUND AT THE 256.8 MILE MARKER,C
JUVENILE,16,"PERRYVILLE, MO",MINOR,NO,2024-03-20,7:40PM,PERRY,US-61 SOUTH OF 3501 US-61,C
ADULT,40,"HILLSBORO, MO",NO INJURY,YES,2024-03-20,4:12PM,ST. LOUIS,SOUTHBOUND I-55 NORTH OF REAVIS BARRACKS RD,C
ADULT,42,"IMPERIAL, MO",MINOR,YES,2024-03-20,4:12PM,ST. LOUIS,SOUTHBOUND I-55 NORTH OF REAVIS BARRACKS RD,C
ADULT,33,UNION MO,MINOR,YES,2024-03-20,11:40AM,FRANKLIN,MISSOURI 185 NORTH OF EAST CASCO RD,C
ADULT,45,"DE SOTO, MO",MINOR,YES,2024-03-19,4:58PM,JEFFERSON,US-67 AT WOOLY WALLY ROAD,C
ADULT,74,"FESTUS, MO",MINOR,YES,2024-03-19,4:58PM,JEFFERSON,US-67 AT WOOLY WALLY ROAD,C
ADULT,29,"ST. LOUIS, MO",MINOR,YES,2024-03-19,4:50PM,ST. LOUIS,EASTBOUND I-70 EAST OF LUCAS AND HUNT ROAD,C
ADULT,25,"FLORISSANT, MO",NO INJURY,YES,2024-03-19,4:50PM,ST. LOUIS,EASTBOUND I-70 EAST OF LUCAS AND HUNT ROAD,C
ADULT,21,"ST LOUIS, MO",MINOR,YES,2024-03-19,4:50PM,ST. LOUIS,EASTBOUND I-70 EAST OF LUCAS AND HUNT ROAD,C
ADULT,48,"KANSAS CITY, MO",SERIOUS,YES,2024-03-19,4:10PM,ST. CHARLES,EASTBOUND I-70 WEST OF US-61,C
ADULT,77,"DARDENNE PRAIRIE, MO",NO INJURY,YES,2024-03-19,4:10PM,ST. CHARLES,EASTBOUND I-70 WEST OF US-61,C
ADULT,63,ST LOUIS MO,SERIOUS,NO,2024-03-19,8:28AM,ST. LOUIS,SOUTHBOUND I-55 SOUTH OF WEBER RD,C
ADULT,38,ST LOUIS MO,MINOR,YES,2024-03-19,8:28AM,ST. LOUIS,SOUTHBOUND I-55 SOUTH OF WEBER RD,C
JUVENILE,0,ST LOUIS MO,MINOR,YES,2024-03-19,8:28AM,ST. LOUIS,SOUTHBOUND I-55 SOUTH OF WEBER RD,C
ADULT,42,BETHALTO IL,NO INJURY,YES,2024-03-19,7:55AM,ST. LOUIS,WESTBOUND I-270 AT OLD HALLS FERRY RD,C
ADULT,21,ST LOUIS MO,MINOR,NO,2024-03-19,7:55AM,ST. LOUIS,WESTBOUND I-270 AT OLD HALLS FERRY RD,C
ADULT,44,PARK HILLS MO,MODERATE,YES,2024-03-19,2:55AM,ST. FRANCOIS,ENTRANCE RAMP TO SOUTHBOUND US 67 FROM EASTBOUND HWY 32,C
ADULT,23,"WENTZVILLE, MO",MINOR,YES,2024-03-18,10:22PM,ST. CHARLES,WESTBOUND INTERSTATE 70 AT HIGHWAY Z,C
ADULT,UNK,N/A,NO INJURY,UNKNOWN,2024-03-18,10:22PM,ST. CHARLES,WESTBOUND INTERSTATE 70 AT HIGHWAY Z,C
ADULT,22,"WENTZVILLE, MO",NO INJURY,YES,2024-03-18,10:22PM,ST. CHARLES,WESTBOUND INTERSTATE 70 AT HIGHWAY Z,C
ADULT,35,"UNION, MO",NO INJURY,YES,2024-03-18,3:28PM,FRANKLIN,I-44 AT MILE MARKER 256,C
ADULT,48,"ONTARIO, CA",NO INJURY,YES,2024-03-18,3:28PM,FRANKLIN,I-44 AT MILE MARKER 256,C
ADULT,73,"WASHINGTON, MO",MINOR,YES,2024-03-18,3:28PM,FRANKLIN,I-44 AT MILE MARKER 256,C
ADULT,19,"HILLSBORO, MO",MINOR,YES,2024-03-18,7:20AM,JEFFERSON,"ROUTE B, NORTH OF TINHOUSE ROAD",C
ADULT,24,"BONNE TERRE, MO",NO INJURY,YES,2024-03-17,6:35PM,WASHINGTON,SOUTHBOUND MO 47 AT EDGEWOOD DRIVE,C
JUVENILE,10,"CADET, MO",MINOR,YES,2024-03-17,6:35PM,WASHINGTON,SOUTHBOUND MO 47 AT EDGEWOOD DRIVE,C
ADULT,26,"CADET, MO",MINOR,YES,2024-03-17,6:35PM,WASHINGTON,SOUTHBOUND MO 47 AT EDGEWOOD DRIVE,C
ADULT,36,"PERRYVILLE, MO",FATAL,NO,2024-03-17,6:20PM,PERRY,US-61 AT PCR 910,C
ADULT,43,"ST MARY, MO",MODERATE,NO,2024-03-17,6:20PM,PERRY,US-61 AT PCR 910,C
ADULT,39,"BELLEVILLE, IL",NO INJURY,YES,2024-03-17,2:58PM,ST. LOUIS,EASTBOUND I-70 EAST OF LUCAS AND HUNT,C
ADULT,55,"PANAMA CITY BEACH, FL",MINOR,YES,2024-03-17,2:58PM,ST. LOUIS,EASTBOUND I-70 EAST OF LUCAS AND HUNT,C
ADULT,56,PANAMA CITY BEACH FL,NO INJURY,YES,2024-03-17,2:58PM,ST. LOUIS,EASTBOUND I-70 EAST OF LUCAS AND HUNT,C
JUVENILE,15,"BISMARCK, MO",MINOR,YES,2024-03-17,10:25AM,ST. FRANCOIS,ROUTE N AT ROUTE NN,C
ADULT,60,"CHEYENNE, OK",NO INJURY,YES,2024-03-17,10:25AM,ST. FRANCOIS,ROUTE N AT ROUTE NN,C
ADULT,54,"BISMARCK, MO",NO INJURY,YES,2024-03-17,10:25AM,ST. FRANCOIS,ROUTE N AT ROUTE NN,C
ADULT,53,"CATAWISSA, MO",MINOR,YES,2024-03-17,9:50AM,JEFFERSON,HIGHWAY 30 WEST OF BRIDGEWOOD DRIVE,C
ADULT,38,"FESTUS, MO",MINOR,NO,2024-03-17,9:50AM,JEFFERSON,HIGHWAY 30 WEST OF BRIDGEWOOD DRIVE,C
ADULT,42,"UNION, MO",NO INJURY,YES,2024-03-17,9:50AM,JEFFERSON,HIGHWAY 30 WEST OF BRIDGEWOOD DRIVE,C
ADULT,30,"IRONDALE, MO",FATAL,NO,2024-03-16,10:13PM,WASHINGTON,ROUTE E NEAR WICKET ROAD,C
ADULT,55,"CADET, MO",MODERATE,NO,2024-03-16,10:13PM,WASHINGTON,ROUTE E NEAR WICKET ROAD,C
ADULT,59,"VALLEY PARK, MO",NO INJURY,YES,2024-03-16,9:50PM,ST. CHARLES,HIGHWAY N NORTH OF WEISS RD,C
ADULT,36,"OFALLON, MO",SERIOUS,EXEMPT,2024-03-16,9:50PM,ST. CHARLES,HIGHWAY N NORTH OF WEISS RD,C
ADULT,27,"HILLSBORO, MO",MINOR,EXEMPT,2024-03-16,8:20PM,JEFFERSON,HIGHWAY BB SOUTH ASHLEY HILL RD,C
ADULT,37,"FENTON, MO",MINOR,YES,2024-03-16,6:30PM,JEFFERSON,SALINE RD NEAR HICKORY LN,C
JUVENILE,16,UNKNOWN,SERIOUS,YES,2024-03-16,5:50PM,FRANKLIN,NORTHBOUND ROUTE N NEAR FINNEY LAKE DRIVE,C
JUVENILE,16,"VILLA RIDGE, MO",MODERATE,YES,2024-03-16,5:50PM,FRANKLIN,NORTHBOUND ROUTE N NEAR FINNEY LAKE DRIVE,C
JUVENILE,5,"LONEDELL, MO",SERIOUS,YES,2024-03-16,4:08PM,FRANKLIN,OLD HIGHWAY K WEST OF LITTLE INDIAN CREEK ROAD,C
ADULT,38,"LONEDELL, MO",SERIOUS,NO,2024-03-16,4:08PM,FRANKLIN,OLD HIGHWAY K WEST OF LITTLE INDIAN CREEK ROAD,C
ADULT,30,"POTOSI, MO",MINOR,YES,2024-03-16,2:03PM,WASHINGTON,MO-8 AND OLD HIGHWAY 8,C
ADULT,49,"POTOSI, MO",MINOR,YES,2024-03-16,2:03PM,WASHINGTON,MO-8 AND OLD HIGHWAY 8,C
JUVENILE,15,"CADET, MO",NO INJURY,YES,2024-03-16,2:03PM,WASHINGTON,MO-8 AND OLD HIGHWAY 8,C
JUVENILE,14,"CADET, MO",MINOR,YES,2024-03-16,2:03PM,WASHINGTON,MO-8 AND OLD HIGHWAY 8,C
ADULT,23,"DESOTO, MO",MINOR,YES,2024-03-15,5:34PM,JEFFERSON,W FOUR RIDGE RD AT OLD HIGHWAY 21,C
ADULT,30,"HILLSBORO, MO",NO INJURY,YES,2024-03-15,5:34PM,JEFFERSON,W FOUR RIDGE RD AT OLD HIGHWAY 21,C
ADULT,22,"HIGH RIDGE, MO",NO INJURY,YES,2024-03-15,4:00PM,JEFFERSON,US-61 SOUTHBOUND NORTH OF BECKER RD,C
ADULT,68,"BARNHART, MO",MODERATE,YES,2024-03-15,4:00PM,JEFFERSON,US-61 SOUTHBOUND NORTH OF BECKER RD,C
ADULT,21,"HIGH RIDGE, MO",MODERATE,YES,2024-03-15,11:50AM,JEFFERSON,CALVY CREEK AND TOWNSHIP DRIVE,C
ADULT,75,"ST. LOUIS, MO",MINOR,YES,2024-03-15,11:35AM,ST. LOUIS,NORTHBOUND I-55 NORTH OF GREEN PARK RD,C
ADULT,47,"ST LOUIS, MO",MINOR,YES,2024-03-14,9:37PM,ST. CHARLES,ROUTE A AT PARR ROAD,C
ADULT,31,"TROY, MO",NO INJURY,YES,2024-03-14,9:37PM,ST. CHARLES,ROUTE A AT PARR ROAD,C
ADULT,47,"IMPERIAL, MO",MINOR,YES,2024-03-14,4:10PM,JEFFERSON,WEST OUTER RD NORTH OF MILLER RD,C
ADULT,22,"IMPERIAL, MO",NO INJURY,YES,2024-03-14,4:10PM,JEFFERSON,WEST OUTER RD NORTH OF MILLER RD,C
ADULT,65,"IMPERIAL, MO",NO INJURY,YES,2024-03-14,4:10PM,JEFFERSON,WEST OUTER RD NORTH OF MILLER RD,C
ADULT,18,"ST LOUIS, MO",NO INJURY,YES,2024-03-13,6:23PM,ST. CHARLES,WESTBOUND INTERSTATE 70 WEST OF MID RIVERS MALL DRIVE,C
ADULT,57,"TROY, MO",MODERATE,YES,2024-03-13,6:23PM,ST. CHARLES,WESTBOUND INTERSTATE 70 WEST OF MID RIVERS MALL DRIVE,C
ADULT,61,"OFALLON, MO",MINOR,YES,2024-03-13,6:23PM,ST. CHARLES,WESTBOUND INTERSTATE 70 WEST OF MID RIVERS MALL DRIVE,C
ADULT,33,"GRANITE CITY, IL",NO INJURY,YES,2024-03-13,2:35PM,ST. LOUIS,EASTBOUND IINTERSTATE 70 EAST OF MO-141,C
ADULT,42,"SAINT LOUIS, MO",NO INJURY,YES,2024-03-13,2:35PM,ST. LOUIS,EASTBOUND IINTERSTATE 70 EAST OF MO-141,C
ADULT,63,"FLORISSANT, MO",MODERATE,YES,2024-03-13,2:35PM,ST. LOUIS,EASTBOUND IINTERSTATE 70 EAST OF MO-141,C
JUVENILE,17,"O'FALLON, MO",NO INJURY,NO,2024-03-13,2:35PM,ST. LOUIS,EASTBOUND IINTERSTATE 70 EAST OF MO-141,C
ADULT,30,"WRIGHT CITY, MO",MINOR,YES,2024-03-13,11:02AM,ST. CHARLES,"US-61 SOUTHBOUND, SOUTH OF WENTZVILLE PARKWAY",C
ADULT,18,"WENTZVILLE, MO",MINOR,YES,2024-03-13,11:02AM,ST. CHARLES,"US-61 SOUTHBOUND, SOUTH OF WENTZVILLE PARKWAY",C
ADULT,35,"VAN BUREN, MO",MINOR,YES,2024-03-12,11:25PM,ST. FRANCOIS,ROUTE NN NEAR ROUTE N,C
ADULT,54,"ST. LOUIS, MO",FATAL,YES,2024-03-12,8:35PM,ST. LOUIS,"SOUTHBOUND INTERSTATE 170, SOUTH OF ST. CHARLES ROCK ROAD",C
ADULT,58,"ST. LOUIS, MO",MODERATE,YES,2024-03-12,8:35PM,ST. LOUIS,"SOUTHBOUND INTERSTATE 170, SOUTH OF ST. CHARLES ROCK ROAD",C
ADULT,34,"ST. LOUIS, MO",MINOR,YES,2024-03-12,6:00PM,ST. LOUIS,I-55 SOUTHBOUND NORTH OF REAVIS BARRACKS RD,C
ADULT,29,"ST. LOUIS, MO",NO INJURY,YES,2024-03-12,6:00PM,ST. LOUIS,I-55 SOUTHBOUND NORTH OF REAVIS BARRACKS RD,C
ADULT,34,TRUXTON MO,MINOR,YES,2024-03-11,11:40PM,WARREN,MASSAS CREEK RD NORTH OF TRINITY RANCH LANE,C
ADULT,34,JONESBURG MO,FATAL,NO,2024-03-11,11:40PM,WARREN,MASSAS CREEK RD NORTH OF TRINITY RANCH LANE,C
ADULT,53,"EUREKA, MO",MODERATE,NO,2024-03-11,7:18PM,ST. LOUIS,WESTBOUND I-44 AT THE 271 MM,C
ADULT,35,"ST CLAIR, MO",NO INJURY,NO,2024-03-11,7:18PM,ST. LOUIS,WESTBOUND I-44 AT THE 271 MM,C
ADULT,24,"FESTUS, MO",MINOR,YES,2024-03-11,5:40PM,JEFFERSON,US 61 AT MILLER ROAD,C
ADULT,25,"IMPERIAL, MO",MINOR,NO,2024-03-11,5:40PM,JEFFERSON,US 61 AT MILLER ROAD,C
ADULT,44,"ARNOLD, MO",NO INJURY,NO,2024-03-11,5:40PM,JEFFERSON,US 61 AT MILLER ROAD,C
ADULT,26,"FLORISSANT, MO",MINOR,YES,2024-03-11,10:35AM,ST. CHARLES,70 EB EAST OF 5TH ST,C
ADULT,26,"ST. CHARLES, MO",NO INJURY,YES,2024-03-11,10:35AM,ST. CHARLES,70 EB EAST OF 5TH ST,C
ADULT,59,"FLORISSANT, MO",MINOR,YES,2024-03-11,10:35AM,ST. CHARLES,70 EB EAST OF 5TH ST,C
JUVENILE,1,"FLORISSANT, MO",MINOR,YES,2024-03-11,10:35AM,ST. CHARLES,70 EB EAST OF 5TH ST,C
ADULT,24,"ST. LOUIS, MO",SERIOUS,NO,2024-03-10,6:25PM,ST. CHARLES,WESTBOUND MO 370 ON DISCOVERY BRIDGE,C
ADULT,41,"ELSBERRY, MO",NO INJURY,YES,2024-03-10,6:25PM,ST. CHARLES,WESTBOUND MO 370 ON DISCOVERY BRIDGE,C
ADULT,80,"PACIFIC, MO",NO INJURY,YES,2024-03-10,5:30PM,FRANKLIN,ROUTE V AT CLEARVIEW ROAD,C
ADULT,25,"WASHINGTON, MO",MINOR,YES,2024-03-10,5:30PM,FRANKLIN,ROUTE V AT CLEARVIEW ROAD,C
ADULT,22,"ARNOLD, MO",SERIOUS,YES,2024-03-10,2:40PM,JEFFERSON,SOUTHBOUND OLD HIGHWAY 21 NORTH OF ENCHANTED FOREST DRIVE,C
ADULT,21,"FLORISSANT, MO",MINOR,UNKNOWN,2024-03-10,8:35AM,WARREN,EASTBOUND INTERSTATE 70 AT 196.8 MM,C
ADULT,UNK,N/A,NO INJURY,UNKNOWN,2024-03-10,8:35AM,WARREN,EASTBOUND INTERSTATE 70 AT 196.8 MM,C
ADULT,47,"SAINT LOUIS, MO",SERIOUS,YES,2024-03-10,3:42AM,ST. LOUIS,"SOUTHBOUND I-170, NORTH OF NATURAL BRIDGE ROAD",C
ADULT,30,"SAINT LOUIS, MO",MODERATE,YES,2024-03-10,3:42AM,ST. LOUIS,"SOUTHBOUND I-170, NORTH OF NATURAL BRIDGE ROAD",C
ADULT,40,"SAINT LOUIS, MO",NO INJURY,NO,2024-03-10,3:42AM,ST. LOUIS,"SOUTHBOUND I-170, NORTH OF NATURAL BRIDGE ROAD",C
ADULT,21,"POTOSI, MO",MINOR,YES,2024-03-09,10:47PM,WASHINGTON,ROUTE P NEAR BAYBERRY ROAD,C
ADULT,26,"PERRYVILLE, MO",SERIOUS,NO,2024-03-09,8:23PM,PERRY,ROUTE O 1 MILE SOUTH OF 620,C
JUVENILE,16,"SULLIVAN, MO",NO INJURY,NO,2024-03-09,12:50AM,FRANKLIN,JAKES PRAIRIE RD NEAR SHAWNEE FORD RD,C
JUVENILE,15,,SERIOUS,NO,2024-03-09,12:50AM,FRANKLIN,JAKES PRAIRIE RD NEAR SHAWNEE FORD RD,C
ADULT,76,"ST. LOUIS, MO",MINOR,YES,2024-03-08,9:50PM,ST. FRANCOIS,US 67 AT RTE JJ,C
ADULT,70,"UNION, MO",MINOR,YES,2024-03-08,4:03PM,FRANKLIN,US 50 AT ROUTE AT,C
ADULT,23,"JONESBURG, MO",NO INJURY,YES,2024-03-08,4:03PM,FRANKLIN,US 50 AT ROUTE AT,C
JUVENILE,16,"ST LOUIS, MO",MINOR,NO,2024-03-08,4:01PM,ST. LOUIS,NORTHBOUND INTERSTATE 55 AT UNION ROAD,C
ADULT,21,"ST LOUIS, MO",MINOR,NO,2024-03-08,4:01PM,ST. LOUIS,NORTHBOUND INTERSTATE 55 AT UNION ROAD,C
ADULT,75,"ST LOUIS, MO",MINOR,YES,2024-03-08,4:01PM,ST. LOUIS,NORTHBOUND INTERSTATE 55 AT UNION ROAD,C
ADULT,59,"BEAUFORT, MO",MODERATE,YES,2024-03-08,3:45PM,WASHINGTON,NORTHBOUND HIGHWAY 185 AT ROUTE EE,C
ADULT,35,"STE GENEVIEVE, MO",MODERATE,YES,2024-03-08,12:20PM,STE. GENEVIEVE,US 61 SOUTHBOUND SOUTH OF BAHR ROAD,C
ADULT,27,"PERRYVILLE, MO",MODERATE,NO,2024-03-08,10:35AM,STE. GENEVIEVE,ROUTE B NEAR ROLLING HILLS,C
ADULT,37,"PERRYVILLE, MO",SERIOUS,NO,2024-03-08,10:35AM,STE. GENEVIEVE,ROUTE B NEAR ROLLING HILLS,C
ADULT,19,"ARNOLD, MO",MODERATE,YES,2024-03-08,8:20AM,JEFFERSON,55 SOUTHBOUND NORTH OF 189.4 MILEMARKER,C
ADULT,39,"ARNOLD, MO",MODERATE,YES,2024-03-08,8:20AM,JEFFERSON,55 SOUTHBOUND NORTH OF 189.4 MILEMARKER,C
ADULT,UNK,N/A,NO INJURY,UNKNOWN,2024-03-08,8:20AM,JEFFERSON,55 SOUTHBOUND NORTH OF 189.4 MILEMARKER,C
ADULT,38,ARNOLD MO,NO INJURY,YES,2024-03-08,7:00AM,STE. GENEVIEVE,INTERSTATE 55 NORTHBOUND AT THE 156 MILE MARKER,C
ADULT,65,STE GENEVIEVE MO,MODERATE,YES,2024-03-08,7:00AM,STE. GENEVIEVE,INTERSTATE 55 NORTHBOUND AT THE 156 MILE MARKER,C
ADULT,95,ST MARY MO,MODERATE,YES,2024-03-08,7:00AM,STE. GENEVIEVE,INTERSTATE 55 NORTHBOUND AT THE 156 MILE MARKER,C
ADULT,20,"ST LOUIS, MO",MINOR,YES,2024-03-07,8:00PM,ST. CHARLES,RAMP TO WESTBOUND I-70 FROM MISSOURI 94,C
ADULT,24,"ST CHARLES, MO",NO INJURY,YES,2024-03-07,8:00PM,ST. CHARLES,RAMP TO WESTBOUND I-70 FROM MISSOURI 94,C
ADULT,20,"FLORISSANT, MO",MODERATE,YES,2024-03-07,5:35PM,ST. LOUIS,I-270 SB SOUTH OF BIG BEND RD,C
ADULT,22,"ST. LOUIS, MO",MODERATE,NO,2024-03-07,5:35PM,ST. LOUIS,I-270 SB SOUTH OF BIG BEND RD,C
ADULT,43,"HAZELWOOD, MO",SERIOUS,EXEMPT,2024-03-07,3:30PM,ST. LOUIS,SOUTHBOUND I-270 NORTH OF DOUGHERTY FERRY RD,C
ADULT,35,"WATERLOO, IL",NO INJURY,UNKNOWN,2024-03-07,3:30PM,ST. LOUIS,SOUTHBOUND I-270 NORTH OF DOUGHERTY FERRY RD,C
ADULT,38,"BARNHART, MO",NO INJURY,YES,2024-03-07,2:45PM,JEFFERSON,I-55 SB SOUTH OF IMPERIAL MAIN ST,C
ADULT,38,"BARNHART, MO",MINOR,YES,2024-03-07,2:45PM,JEFFERSON,I-55 SB SOUTH OF IMPERIAL MAIN ST,C
ADULT,62,"STEELVILLE, MO",NO INJURY,YES,2024-03-07,12:15PM,FRANKLIN,I-44 EASTBOUND MILE MARKER 230,C
